original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
2_192536,"Adorei esse modelo, todo falam muito bem dele e falam também que é complicado encontrar ele nas lojas, modelo lindo e cheio de tecnologia e funções, full HD com  tela plana LED com IPS, IPS que melhora demais a qualidade da imagem e faz o que nenhum outro painel faz, ela aumenta o ângulo de visão.

O que gostei: tela LED plana com IPS","adorei esse modelo, todo falam muito bem dele e falam tambem que e complicado encontrar ele nas lojas, modelo lindo e cheio de tecnologia e funcoes, full hd com  tela plana led com ips, ips que melhora demais a qualidade da imagem e faz o que nenhum outro painel faz, ela aumenta o angulo de visao.

o que gostei: tela led plana com ips","['adorei', 'esse', 'modelo', 'todo', 'falam', 'muito', 'bem', 'dele', 'falam', 'tambem', 'que', 'complicado', 'encontrar', 'ele', 'nas', 'lojas', 'modelo', 'lindo', 'cheio', 'de', 'tecnologia', 'funcoes', 'full', 'hd', 'com', 'tela', 'plana', 'led', 'com', 'ips', 'ips', 'que', 'melhora', 'demais', 'qualidade', 'da', 'imagem', 'faz', 'que', 'nenhum', 'outro', 'painel', 'faz', 'ela', 'aumenta', 'angulo', 'de', 'visao', 'que', 'gostei', 'tela', 'led', 'plana', 'com', 'ips']",1.0,5,6,6
0_480400,Ainda Nao Tenho Mais Pretendo Comprar Uma Em Brave :-),ainda nao tenho mais pretendo comprar uma em brave :-),"['ainda', 'nao', 'tenho', 'mais', 'pretendo', 'comprar', 'uma', 'em', 'brave']",1.0,5,4,4
0_223825,"Tenho uma amiga que já adquiriu e me disse que é muito bom.


O que gostei: Acho que para minha pousada ,este modelo anti-futo muito bom.

O que não gostei: Se por acaso der um problema fora da garantia , o que faço?","tenho uma amiga que ja adquiriu e me disse que e muito bom.


o que gostei: acho que para minha pousada ,este modelo anti-futo muito bom.

o que nao gostei: se por acaso der um problema fora da garantia , o que faco?","['tenho', 'uma', 'amiga', 'que', 'ja', 'adquiriu', 'me', 'disse', 'que', 'muito', 'bom', 'que', 'gostei', 'acho', 'que', 'para', 'minha', 'pousada', 'este', 'modelo', 'anti', 'futo', 'muito', 'bom', 'que', 'nao', 'gostei', 'se', 'por', 'acaso', 'der', 'um', 'problema', 'fora', 'da', 'garantia', 'que', 'faco']",,3,-1,6
0_480882,O aparelho esta sendo usado pela minha esposa que só tem elogios ao telefone.,o aparelho esta sendo usado pela minha esposa que so tem elogios ao telefone.,"['aparelho', 'esta', 'sendo', 'usado', 'pela', 'minha', 'esposa', 'que', 'so', 'tem', 'elogios', 'ao', 'telefone']",1.0,5,5,5
0_420817,PRODUTO DE OTIMA QUALIDADE,produto de otima qualidade,"['produto', 'de', 'otima', 'qualidade']",1.0,4,7,7
minus_10_57499,"Recomendaria este produto so por ser um Nokia! Se a marca ja e boa o produto deve ser muito melhor...

O que gostei: Ainda Nao Conheço...

O que não gostei: Ainda Nao Conheço...","recomendaria este produto so por ser um nokia! se a marca ja e boa o produto deve ser muito melhor...

o que gostei: ainda nao conheco...

o que nao gostei: ainda nao conheco...","['recomendaria', 'este', 'produto', 'so', 'por', 'ser', 'um', 'nokia', 'se', 'marca', 'ja', 'boa', 'produto', 'deve', 'ser', 'muito', 'melhor', 'que', 'gostei', 'ainda', 'nao', 'conheco', 'que', 'nao', 'gostei', 'ainda', 'nao', 'conheco']",0.0,1,1,1
3_77740,"otimo custa caro mais vale a pena e muito legal muita diversao e interatividade para toda a familia

O que gostei: este produto e muito bom otimos graficos otimo som imagem de muita qualidade entrada hdmi espaço para guardar musicas videos preferidos para escutar emuito mais

O que não gostei: e um pouco caro mais vale a pena","otimo custa caro mais vale a pena e muito legal muita diversao e interatividade para toda a familia

o que gostei: este produto e muito bom otimos graficos otimo som imagem de muita qualidade entrada hdmi espaco para guardar musicas videos preferidos para escutar emuito mais

o que nao gostei: e um pouco caro mais vale a pena","['otimo', 'custa', 'caro', 'mais', 'vale', 'pena', 'muito', 'legal', 'muita', 'diversao', 'interatividade', 'para', 'toda', 'familia', 'que', 'gostei', 'este', 'produto', 'muito', 'bom', 'otimos', 'graficos', 'otimo', 'som', 'imagem', 'de', 'muita', 'qualidade', 'entrada', 'hdmi', 'espaco', 'para', 'guardar', 'musicas', 'videos', 'preferidos', 'para', 'escutar', 'emuito', 'mais', 'que', 'nao', 'gostei', 'um', 'pouco', 'caro', 'mais', 'vale', 'pena']",1.0,4,5,5
0_414003,Realmente a Sony esqueceu do designer! samsung serie 8000 pra cima deixa sony no chinelo!,realmente a sony esqueceu do designer! samsung serie 8000 pra cima deixa sony no chinelo!,"['realmente', 'sony', 'esqueceu', 'do', 'designer', 'samsung', 'serie', '8000', 'pra', 'cima', 'deixa', 'sony', 'no', 'chinelo']",,3,-1,3
0_380507,"Como Eu ja havia dizendo esse tablet e muito bom a camera e otima android totalmente atualizado eu dou nota 10 pra esse tablet

O que gostei: Esse Produto Da multilaser e muito Bom Quem Diz Que Nos Vai ter Dor De Cabeça Porque a Marca Da MultilaSer E Fraca Esta Totalmente Errado porque o produto totalmente paraguai sao da genesis,wei e entre outros nao tenho esse produto mais recomendo porque e um dos melhorres produtos claro que nao pode ser comparado com o xoom nem o galaxy porque ai sao marca famosas e famosos tablet entao voce que nao gosta da multilaser nao venha da opniao babaca porque ninguem quer saber vlw...

O que não gostei: Nao enho Nada De Contras","como eu ja havia dizendo esse tablet e muito bom a camera e otima android totalmente atualizado eu dou nota 10 pra esse tablet

o que gostei: esse produto da multilaser e muito bom quem diz que nos vai ter dor de cabeca porque a marca da multilaser e fraca esta totalmente errado porque o produto totalmente paraguai sao da genesis,wei e entre outros nao tenho esse produto mais recomendo porque e um dos melhorres produtos claro que nao pode ser comparado com o xoom nem o galaxy porque ai sao marca famosas e famosos tablet entao voce que nao gosta da multilaser nao venha da opniao babaca porque ninguem quer saber vlw...

o que nao gostei: nao enho nada de contras","['como', 'eu', 'ja', 'havia', 'dizendo', 'esse', 'tablet', 'muito', 'bom', 'camera', 'otima', 'android', 'totalmente', 'atualizado', 'eu', 'dou', 'nota', '10', 'pra', 'esse', 'tablet', 'que', 'gostei', 'esse', 'produto', 'da', 'multilaser', 'muito', 'bom', 'quem', 'diz', 'que', 'nos', 'vai', 'ter', 'dor', 'de', 'cabeca', 'porque', 'marca', 'da', 'multilaser', 'fraca', 'esta', 'totalmente', 'errado', 'porque', 'produto', 'totalmente', 'paraguai', 'sao', 'da', 'genesis', 'wei', 'entre', 'outros', 'nao', 'tenho', 'esse', 'produto', 'mais', 'recomendo', 'porque', 'um', 'dos', 'melhorres', 'produtos', 'claro', 'que', 'nao', 'pode', 'ser', 'comparado', 'com', 'xoom', 'nem', 'galaxy', 'porque', 'ai', 'sao', 'marca', 'famosas', 'famosos', 'tablet', 'entao', 'voce', 'que', 'nao', 'gosta', 'da', 'multilaser', 'nao', 'venha', 'da', 'opniao', 'babaca', 'porque', 'ninguem', 'quer', 'saber', 'vlw', 'que', 'nao', 'gostei', 'nao', 'enho', 'nada', 'de', 'contras']",1.0,5,1,1
0_411477,"bom produto,boa velocidade,ótimo teclado.recomendaria","bom produto,boa velocidade,otimo teclado.recomendaria","['bom', 'produto', 'boa', 'velocidade', 'otimo', 'teclado', 'recomendaria']",1.0,4,8,8
0_293907,"excelente equipamento, com as reservas sobreditas, mas, entendo que a empresa produtora tenha que colocar no mercado tonner com preço razoável, já que encomendei na especializada - autorizada - R$76,00. achei um absurdo


O que gostei: POSITIVO - muito eficiente e atende (ao menos) o minimo exigido do produto.

O que não gostei: um pouco complexo o entendimento das funções, principalmente, quanto ao escaneamento e emissão de documentos via web escaneado, bem como, a função telefone/fax.","excelente equipamento, com as reservas sobreditas, mas, entendo que a empresa produtora tenha que colocar no mercado tonner com preco razoavel, ja que encomendei na especializada - autorizada - r$76,00. achei um absurdo


o que gostei: positivo - muito eficiente e atende (ao menos) o minimo exigido do produto.

o que nao gostei: um pouco complexo o entendimento das funcoes, principalmente, quanto ao escaneamento e emissao de documentos via web escaneado, bem como, a funcao telefone/fax.","['excelente', 'equipamento', 'com', 'as', 'reservas', 'sobreditas', 'mas', 'entendo', 'que', 'empresa', 'produtora', 'tenha', 'que', 'colocar', 'no', 'mercado', 'tonner', 'com', 'preco', 'razoavel', 'ja', 'que', 'encomendei', 'na', 'especializada', 'autorizada', '76', '00', 'achei', 'um', 'absurdo', 'que', 'gostei', 'positivo', 'muito', 'eficiente', 'atende', 'ao', 'menos', 'minimo', 'exigido', 'do', 'produto', 'que', 'nao', 'gostei', 'um', 'pouco', 'complexo', 'entendimento', 'das', 'funcoes', 'principalmente', 'quanto', 'ao', 'escaneamento', 'emissao', 'de', 'documentos', 'via', 'web', 'escaneado', 'bem', 'como', 'funcao', 'telefone', 'fax']",1.0,4,8,8
1_146470,"gastei 1.200 num ornitorrinco (anda, voa e nada só que tudo ruim!)
pessimo, não compre este aparelho.
se a justiça brasileira funcionasse ia pedir meu dinheiro de volta, pura enganação
adoro a motorola pra mim é a melhor, mas nesse aparelho e no i880 que o de todo mundo que conheço o visor inverteu ou as teclas ficaram ""duras"" DECEPÇÃO

O que gostei: Acesso a internet, GPS e customização através de outros softwares.

O que não gostei: Pessima qualidade de fotos, android desatualizado, software bons só com android mais novo, trava, não é multitouch, desempenho da bateria com tudo desligado quase 2 dias inteiros (desligando a noite) com tudo ligado  8 horas sem usar o radio só com o aparelho ligado (tudo = wi-fi, bluetooth, gps)","gastei 1.200 num ornitorrinco (anda, voa e nada so que tudo ruim!)
pessimo, nao compre este aparelho.
se a justica brasileira funcionasse ia pedir meu dinheiro de volta, pura enganacao
adoro a motorola pra mim e a melhor, mas nesse aparelho e no i880 que o de todo mundo que conheco o visor inverteu ou as teclas ficaram ""duras"" decepcao

o que gostei: acesso a internet, gps e customizacao atraves de outros softwares.

o que nao gostei: pessima qualidade de fotos, android desatualizado, software bons so com android mais novo, trava, nao e multitouch, desempenho da bateria com tudo desligado quase 2 dias inteiros (desligando a noite) com tudo ligado  8 horas sem usar o radio so com o aparelho ligado (tudo = wi-fi, bluetooth, gps)","['gastei', '200', 'num', 'ornitorrinco', 'anda', 'voa', 'nada', 'so', 'que', 'tudo', 'ruim', 'pessimo', 'nao', 'compre', 'este', 'aparelho', 'se', 'justica', 'brasileira', 'funcionasse', 'ia', 'pedir', 'meu', 'dinheiro', 'de', 'volta', 'pura', 'enganacao', 'adoro', 'motorola', 'pra', 'mim', 'melhor', 'mas', 'nesse', 'aparelho', 'no', 'i880', 'que', 'de', 'todo', 'mundo', 'que', 'conheco', 'visor', 'inverteu', 'ou', 'as', 'teclas', 'ficaram', 'duras', 'decepcao', 'que', 'gostei', 'acesso', 'internet', 'gps', 'customizacao', 'atraves', 'de', 'outros', 'softwares', 'que', 'nao', 'gostei', 'pessima', 'qualidade', 'de', 'fotos', 'android', 'desatualizado', 'software', 'bons', 'so', 'com', 'android', 'mais', 'novo', 'trava', 'nao', 'multitouch', 'desempenho', 'da', 'bateria', 'com', 'tudo', 'desligado', 'quase', 'dias', 'inteiros', 'desligando', 'noite', 'com', 'tudo', 'ligado', 'horas', 'sem', 'usar', 'radio', 'so', 'com', 'aparelho', 'ligado', 'tudo', 'wi', 'fi', 'bluetooth', 'gps']",,3,-1,8
6_3156,"Um forno que embora não seja bonito, é muito eficiente. Seu espaço interno é muito bom, podendo fazer pratos mais volumosos como assar uma ave recheada.

O que gostei: preço, potencia

O que não gostei: design","um forno que embora nao seja bonito, e muito eficiente. seu espaco interno e muito bom, podendo fazer pratos mais volumosos como assar uma ave recheada.

o que gostei: preco, potencia

o que nao gostei: design","['um', 'forno', 'que', 'embora', 'nao', 'seja', 'bonito', 'muito', 'eficiente', 'seu', 'espaco', 'interno', 'muito', 'bom', 'podendo', 'fazer', 'pratos', 'mais', 'volumosos', 'como', 'assar', 'uma', 'ave', 'recheada', 'que', 'gostei', 'preco', 'potencia', 'que', 'nao', 'gostei', 'design']",1.0,4,4,4
0_352698,"bom demais positivo não deixem de compra além de ser muito barato...

O que gostei: positivo comprem da hora muito bom e alem de ser muito barato

O que não gostei: não tem nada que não faça vcs comprarem","bom demais positivo nao deixem de compra alem de ser muito barato...

o que gostei: positivo comprem da hora muito bom e alem de ser muito barato

o que nao gostei: nao tem nada que nao faca vcs comprarem","['bom', 'demais', 'positivo', 'nao', 'deixem', 'de', 'compra', 'alem', 'de', 'ser', 'muito', 'barato', 'que', 'gostei', 'positivo', 'comprem', 'da', 'hora', 'muito', 'bom', 'alem', 'de', 'ser', 'muito', 'barato', 'que', 'nao', 'gostei', 'nao', 'tem', 'nada', 'que', 'nao', 'faca', 'vcs', 'comprarem']",1.0,5,6,6
minus_6_394133,"Pelo preço é um bom produto, mas eu pagaria mais por um produto melhor.

O que gostei: Qualidade da Imagem

O que não gostei: Na Sky, as vezes a imagem fica atrasada em relação ao Som, fazendo com que eu tenha de desligar e ligar a TV novamente.","pelo preco e um bom produto, mas eu pagaria mais por um produto melhor.

o que gostei: qualidade da imagem

o que nao gostei: na sky, as vezes a imagem fica atrasada em relacao ao som, fazendo com que eu tenha de desligar e ligar a tv novamente.","['pelo', 'preco', 'um', 'bom', 'produto', 'mas', 'eu', 'pagaria', 'mais', 'por', 'um', 'produto', 'melhor', 'que', 'gostei', 'qualidade', 'da', 'imagem', 'que', 'nao', 'gostei', 'na', 'sky', 'as', 'vezes', 'imagem', 'fica', 'atrasada', 'em', 'relacao', 'ao', 'som', 'fazendo', 'com', 'que', 'eu', 'tenha', 'de', 'desligar', 'ligar', 'tv', 'novamente']",,3,-1,1
0_464643,"Já fiz o uso desse equipamento e estou fazendo pesquisa de preço pra poder comprar pois ele atende muito bem o objetivo, bem como possui um custo benefício excelente.
Boas compras.
Abraços.","ja fiz o uso desse equipamento e estou fazendo pesquisa de preco pra poder comprar pois ele atende muito bem o objetivo, bem como possui um custo beneficio excelente.
boas compras.
abracos.","['ja', 'fiz', 'uso', 'desse', 'equipamento', 'estou', 'fazendo', 'pesquisa', 'de', 'preco', 'pra', 'poder', 'comprar', 'pois', 'ele', 'atende', 'muito', 'bem', 'objetivo', 'bem', 'como', 'possui', 'um', 'custo', 'beneficio', 'excelente', 'boas', 'compras', 'abracos']",1.0,5,7,7
0_447726,Produto muito bom.,produto muito bom.,"['produto', 'muito', 'bom']",1.0,4,5,5
0_467949,"nao tenho produto ainda !
mas ja pesquisei sobre o produto, tbm ja tive a oprtunidade de usar uma vez , e observei que o produto e bom tende algumas coisas para melhorar mas e bom.
eu garanto","nao tenho produto ainda !
mas ja pesquisei sobre o produto, tbm ja tive a oprtunidade de usar uma vez , e observei que o produto e bom tende algumas coisas para melhorar mas e bom.
eu garanto","['nao', 'tenho', 'produto', 'ainda', 'mas', 'ja', 'pesquisei', 'sobre', 'produto', 'tbm', 'ja', 'tive', 'oprtunidade', 'de', 'usar', 'uma', 'vez', 'observei', 'que', 'produto', 'bom', 'tende', 'algumas', 'coisas', 'para', 'melhorar', 'mas', 'bom', 'eu', 'garanto']",1.0,4,8,8
0_402387,"muito bom, não atendeu as minhas necessidades e o custo-benefício dele é alto.","muito bom, nao atendeu as minhas necessidades e o custo-beneficio dele e alto.","['muito', 'bom', 'nao', 'atendeu', 'as', 'minhas', 'necessidades', 'custo', 'beneficio', 'dele', 'alto']",1.0,4,5,5
0_447995,"O controle do Xbox 360 é perfeito para jogar, quem não está acostumado com o formato pode demorar um pouco para se adaptar, mas depois certamente não irá querer jogar com outro. Além disso é 100% compatível com PC, funcionando sem trabalho em todos os jogos com a marca Games for Windows.","o controle do xbox 360 e perfeito para jogar, quem nao esta acostumado com o formato pode demorar um pouco para se adaptar, mas depois certamente nao ira querer jogar com outro. alem disso e 100% compativel com pc, funcionando sem trabalho em todos os jogos com a marca games for windows.","['controle', 'do', 'xbox', '360', 'perfeito', 'para', 'jogar', 'quem', 'nao', 'esta', 'acostumado', 'com', 'formato', 'pode', 'demorar', 'um', 'pouco', 'para', 'se', 'adaptar', 'mas', 'depois', 'certamente', 'nao', 'ira', 'querer', 'jogar', 'com', 'outro', 'alem', 'disso', '100', 'compativel', 'com', 'pc', 'funcionando', 'sem', 'trabalho', 'em', 'todos', 'os', 'jogos', 'com', 'marca', 'games', 'for', 'windows']",1.0,5,2,2
2_96552,"muito boa maesmo de qualidade som muito bom
imagem perfeita.estou satisfeito

O que gostei: imagem

O que não gostei: entradas lateral","muito boa maesmo de qualidade som muito bom
imagem perfeita.estou satisfeito

o que gostei: imagem

o que nao gostei: entradas lateral","['muito', 'boa', 'maesmo', 'de', 'qualidade', 'som', 'muito', 'bom', 'imagem', 'perfeita', 'estou', 'satisfeito', 'que', 'gostei', 'imagem', 'que', 'nao', 'gostei', 'entradas', 'lateral']",1.0,4,9,9
0_451360,"Produto muito bom, design leve e bonito, o desempenho é muito bom, porem o touch screnn as vezes não responde como deveria, apesar da experiência bem diferente de utilizar o win 8 com touch, o desempenho gráfico é excepcional e o armazenamento é bastante considerável.","produto muito bom, design leve e bonito, o desempenho e muito bom, porem o touch screnn as vezes nao responde como deveria, apesar da experiencia bem diferente de utilizar o win 8 com touch, o desempenho grafico e excepcional e o armazenamento e bastante consideravel.","['produto', 'muito', 'bom', 'design', 'leve', 'bonito', 'desempenho', 'muito', 'bom', 'porem', 'touch', 'screnn', 'as', 'vezes', 'nao', 'responde', 'como', 'deveria', 'apesar', 'da', 'experiencia', 'bem', 'diferente', 'de', 'utilizar', 'win', 'com', 'touch', 'desempenho', 'grafico', 'excepcional', 'armazenamento', 'bastante', 'consideravel']",1.0,5,3,3
